location,bedroom_size,month,year,price
Pennsylvania,4br,10,2017,1416.0
Pennsylvania,4br,11,2014,1338.0
Pennsylvania,4br,11,2015,1362.0
Pennsylvania,4br,11,2016,1387.0
Pennsylvania,4br,11,2017,1415.0
Pennsylvania,4br,12,2014,1339.0
Pennsylvania,4br,12,2015,1363.0
Pennsylvania,4br,12,2016,1386.0
Pennsylvania,4br,12,2017,1415.0
Rhode Island,Studio,01,2014,745.0
Rhode Island,Studio,01,2015,764.0
Rhode Island,Studio,01,2016,812.0
Rhode Island,Studio,01,2017,821.0
Rhode Island,Studio,02,2014,747.0
Rhode Island,Studio,02,2015,764.0
Rhode Island,Studio,02,2016,810.0
Rhode Island,Studio,02,2017,822.0
Rhode Island,Studio,03,2014,749.0
Rhode Island,Studio,03,2015,766.0
Rhode Island,Studio,03,2016,822.0
Rhode Island,Studio,03,2017,827.0
Rhode Island,Studio,04,2014,753.0
Rhode Island,Studio,04,2015,772.0
Rhode Island,Studio,04,2016,811.0
Rhode Island,Studio,04,2017,837.0
Rhode Island,Studio,05,2014,756.0
Rhode Island,Studio,05,2015,786.0
Rhode Island,Studio,05,2016,808.0
Rhode Island,Studio,05,2017,850.0
Rhode Island,Studio,06,2014,759.0
Rhode Island,Studio,06,2015,796.0
Rhode Island,Studio,06,2016,805.0
Rhode Island,Studio,06,2017,859.0
Rhode Island,Studio,07,2014,765.0
Rhode Island,Studio,07,2015,805.0
Rhode Island,Studio,07,2016,811.0
Rhode Island,Studio,07,2017,865.0
Rhode Island,Studio,08,2014,767.0
Rhode Island,Studio,08,2015,811.0
Rhode Island,Studio,08,2016,819.0
Rhode Island,Studio,08,2017,858.0
Rhode Island,Studio,09,2014,769.0
Rhode Island,Studio,09,2015,817.0
Rhode Island,Studio,09,2016,829.0
Rhode Island,Studio,09,2017,853.0
Rhode Island,Studio,10,2014,767.0
Rhode Island,Studio,10,2015,822.0
Rhode Island,Studio,10,2016,833.0
Rhode Island,Studio,10,2017,849.0
Rhode Island,Studio,11,2014,768.0
Rhode Island,Studio,11,2015,825.0
Rhode Island,Studio,11,2016,830.0
Rhode Island,Studio,11,2017,851.0
Rhode Island,Studio,12,2014,766.0
Rhode Island,Studio,12,2015,817.0
Rhode Island,Studio,12,2016,827.0
Rhode Island,Studio,12,2017,848.0
Rhode Island,1br,01,2014,844.0
Rhode Island,1br,01,2015,866.0
Rhode Island,1br,01,2016,919.0
Rhode Island,1br,01,2017,930.0
Rhode Island,1br,02,2014,846.0
Rhode Island,1br,02,2015,866.0
Rhode Island,1br,02,2016,917.0
Rhode Island,1br,02,2017,931.0
Rhode Island,1br,03,2014,848.0
Rhode Island,1br,03,2015,867.0
Rhode Island,1br,03,2016,932.0
Rhode Island,1br,03,2017,936.0
Rhode Island,1br,04,2014,853.0
Rhode Island,1br,04,2015,874.0
Rhode Island,1br,04,2016,919.0
Rhode Island,1br,04,2017,948.0
Rhode Island,1br,05,2014,857.0
Rhode Island,1br,05,2015,890.0
Rhode Island,1br,05,2016,915.0
Rhode Island,1br,05,2017,963.0
Rhode Island,1br,06,2014,860.0
Rhode Island,1br,06,2015,901.0
Rhode Island,1br,06,2016,911.0
Rhode Island,1br,06,2017,973.0
Rhode Island,1br,07,2014,866.0
Rhode Island,1br,07,2015,912.0
Rhode Island,1br,07,2016,918.0
Rhode Island,1br,07,2017,980.0
Rhode Island,1br,08,2014,869.0
Rhode Island,1br,08,2015,919.0
Rhode Island,1br,08,2016,927.0
Rhode Island,1br,08,2017,972.0
Rhode Island,1br,09,2014,871.0
Rhode Island,1br,09,2015,926.0
Rhode Island,1br,09,2016,939.0
Rhode Island,1br,09,2017,966.0
Rhode Island,1br,10,2014,869.0
Rhode Island,1br,10,2015,931.0
Rhode Island,1br,10,2016,943.0
Rhode Island,1br,10,2017,962.0
Rhode Island,1br,11,2014,870.0
Rhode Island,1br,11,2015,935.0
Rhode Island,1br,11,2016,940.0
Rhode Island,1br,11,2017,964.0
Rhode Island,1br,12,2014,867.0
Rhode Island,1br,12,2015,925.0
Rhode Island,1br,12,2016,936.0
Rhode Island,1br,12,2017,961.0
Rhode Island,2br,01,2014,1020.0
Rhode Island,2br,01,2015,1047.0
Rhode Island,2br,01,2016,1112.0
Rhode Island,2br,01,2017,1125.0
Rhode Island,2br,02,2014,1023.0
Rhode Island,2br,02,2015,1047.0
Rhode Island,2br,02,2016,1110.0
Rhode Island,2br,02,2017,1126.0
Rhode Island,2br,03,2014,1026.0
Rhode Island,2br,03,2015,1049.0
Rhode Island,2br,03,2016,1127.0
Rhode Island,2br,03,2017,1133.0
Rhode Island,2br,04,2014,1032.0
Rhode Island,2br,04,2015,1057.0
Rhode Island,2br,04,2016,1112.0
Rhode Island,2br,04,2017,1147.0
Rhode Island,2br,05,2014,1036.0
Rhode Island,2br,05,2015,1077.0
Rhode Island,2br,05,2016,1107.0
Rhode Island,2br,05,2017,1165.0
Rhode Island,2br,06,2014,1041.0
Rhode Island,2br,06,2015,1090.0
Rhode Island,2br,06,2016,1103.0
Rhode Island,2br,06,2017,1177.0
Rhode Island,2br,07,2014,1048.0
Rhode Island,2br,07,2015,1104.0
Rhode Island,2br,07,2016,1111.0
Rhode Island,2br,07,2017,1185.0
Rhode Island,2br,08,2014,1052.0
Rhode Island,2br,08,2015,1112.0
Rhode Island,2br,08,2016,1122.0
Rhode Island,2br,08,2017,1176.0
Rhode Island,2br,09,2014,1054.0
Rhode Island,2br,09,2015,1120.0
Rhode Island,2br,09,2016,1137.0
Rhode Island,2br,09,2017,1169.0
Rhode Island,2br,10,2014,1051.0
Rhode Island,2br,10,2015,1126.0
Rhode Island,2br,10,2016,1141.0
Rhode Island,2br,10,2017,1163.0
Rhode Island,2br,11,2014,1053.0
Rhode Island,2br,11,2015,1131.0
Rhode Island,2br,11,2016,1137.0
Rhode Island,2br,11,2017,1166.0
Rhode Island,2br,12,2014,1049.0
Rhode Island,2br,12,2015,1119.0
Rhode Island,2br,12,2016,1133.0
Rhode Island,2br,12,2017,1163.0
Rhode Island,3br,01,2014,1294.0
Rhode Island,3br,01,2015,1328.0
Rhode Island,3br,01,2016,1410.0
Rhode Island,3br,01,2017,1426.0
Rhode Island,3br,02,2014,1297.0
Rhode Island,3br,02,2015,1328.0
Rhode Island,3br,02,2016,1407.0
Rhode Island,3br,02,2017,1428.0
Rhode Island,3br,03,2014,1301.0
Rhode Island,3br,03,2015,1330.0
Rhode Island,3br,03,2016,1429.0
Rhode Island,3br,03,2017,1436.0
Rhode Island,3br,04,2014,1308.0
Rhode Island,3br,04,2015,1340.0
Rhode Island,3br,04,2016,1409.0
Rhode Island,3br,04,2017,1454.0
Rhode Island,3br,05,2014,1314.0
Rhode Island,3br,05,2015,1366.0
Rhode Island,3br,05,2016,1403.0
Rhode Island,3br,05,2017,1478.0
Rhode Island,3br,06,2014,1319.0
Rhode Island,3br,06,2015,1382.0
Rhode Island,3br,06,2016,1398.0
Rhode Island,3br,06,2017,1493.0
Rhode Island,3br,07,2014,1329.0
Rhode Island,3br,07,2015,1399.0
Rhode Island,3br,07,2016,1409.0
Rhode Island,3br,07,2017,1502.0
Rhode Island,3br,08,2014,1333.0
Rhode Island,3br,08,2015,1409.0
Rhode Island,3br,08,2016,1423.0
Rhode Island,3br,08,2017,1491.0
Rhode Island,3br,09,2014,1336.0
Rhode Island,3br,09,2015,1420.0
Rhode Island,3br,09,2016,1441.0
Rhode Island,3br,09,2017,1482.0
Rhode Island,3br,10,2014,1333.0
Rhode Island,3br,10,2015,1428.0
Rhode Island,3br,10,2016,1446.0
Rhode Island,3br,10,2017,1475.0
Rhode Island,3br,11,2014,1335.0
Rhode Island,3br,11,2015,1434.0
Rhode Island,3br,11,2016,1442.0
Rhode Island,3br,11,2017,1478.0
Rhode Island,3br,12,2014,1330.0
Rhode Island,3br,12,2015,1419.0
Rhode Island,3br,12,2016,1436.0
Rhode Island,3br,12,2017,1474.0
Rhode Island,4br,01,2014,1550.0
Rhode Island,4br,01,2015,1591.0
Rhode Island,4br,01,2016,1690.0
Rhode Island,4br,01,2017,1708.0
Rhode Island,4br,02,2014,1554.0
Rhode Island,4br,02,2015,1591.0
Rhode Island,4br,02,2016,1686.0
Rhode Island,4br,02,2017,1711.0
Rhode Island,4br,03,2014,1559.0
Rhode Island,4br,03,2015,1594.0
Rhode Island,4br,03,2016,1712.0
Rhode Island,4br,03,2017,1721.0
Rhode Island,4br,04,2014,1567.0
Rhode Island,4br,04,2015,1606.0
Rhode Island,4br,04,2016,1689.0
Rhode Island,4br,04,2017,1743.0
Rhode Island,4br,05,2014,1574.0
Rhode Island,4br,05,2015,1636.0
Rhode Island,4br,05,2016,1681.0
Rhode Island,4br,05,2017,1770.0
Rhode Island,4br,06,2014,1581.0
Rhode Island,4br,06,2015,1656.0
Rhode Island,4br,06,2016,1675.0
Rhode Island,4br,06,2017,1789.0
Rhode Island,4br,07,2014,1592.0
Rhode Island,4br,07,2015,1677.0
Rhode Island,4br,07,2016,1688.0
Rhode Island,4br,07,2017,1800.0
Rhode Island,4br,08,2014,1598.0
Rhode Island,4br,08,2015,1689.0
Rhode Island,4br,08,2016,1705.0
Rhode Island,4br,08,2017,1786.0
Rhode Island,4br,09,2014,1601.0
Rhode Island,4br,09,2015,1702.0
Rhode Island,4br,09,2016,1727.0
Rhode Island,4br,09,2017,1776.0
Rhode Island,4br,10,2014,1597.0
Rhode Island,4br,10,2015,1711.0
Rhode Island,4br,10,2016,1733.0
Rhode Island,4br,10,2017,1767.0
Rhode Island,4br,11,2014,1600.0
Rhode Island,4br,11,2015,1718.0
Rhode Island,4br,11,2016,1728.0
Rhode Island,4br,11,2017,1771.0
Rhode Island,4br,12,2014,1594.0
Rhode Island,4br,12,2015,1700.0
Rhode Island,4br,12,2016,1721.0
Rhode Island,4br,12,2017,1766.0
South Carolina,Studio,01,2014,589.0
South Carolina,Studio,01,2015,614.0
South Carolina,Studio,01,2016,638.0
South Carolina,Studio,01,2017,653.0
South Carolina,Studio,02,2014,590.0
South Carolina,Studio,02,2015,615.0
South Carolina,Studio,02,2016,640.0
South Carolina,Studio,02,2017,656.0
South Carolina,Studio,03,2014,592.0
South Carolina,Studio,03,2015,618.0
South Carolina,Studio,03,2016,644.0
South Carolina,Studio,03,2017,660.0
South Carolina,Studio,04,2014,594.0
South Carolina,Studio,04,2015,622.0
South Carolina,Studio,04,2016,648.0
South Carolina,Studio,04,2017,665.0
South Carolina,Studio,05,2014,597.0
South Carolina,Studio,05,2015,626.0
South Carolina,Studio,05,2016,653.0
South Carolina,Studio,05,2017,668.0
South Carolina,Studio,06,2014,600.0
South Carolina,Studio,06,2015,628.0
South Carolina,Studio,06,2016,655.0
South Carolina,Studio,06,2017,671.0
South Carolina,Studio,07,2014,606.0
South Carolina,Studio,07,2015,632.0
South Carolina,Studio,07,2016,657.0
South Carolina,Studio,07,2017,673.0
South Carolina,Studio,08,2014,610.0
South Carolina,Studio,08,2015,634.0
South Carolina,Studio,08,2016,656.0
South Carolina,Studio,08,2017,674.0
South Carolina,Studio,09,2014,612.0
South Carolina,Studio,09,2015,634.0
South Carolina,Studio,09,2016,656.0
South Carolina,Studio,09,2017,673.0
South Carolina,Studio,10,2014,612.0
South Carolina,Studio,10,2015,634.0
South Carolina,Studio,10,2016,654.0
South Carolina,Studio,10,2017,671.0
South Carolina,Studio,11,2014,613.0
South Carolina,Studio,11,2015,636.0
South Carolina,Studio,11,2016,653.0
South Carolina,Studio,11,2017,669.0
South Carolina,Studio,12,2014,614.0
South Carolina,Studio,12,2015,637.0
South Carolina,Studio,12,2016,652.0
South Carolina,Studio,12,2017,668.0
South Carolina,1br,01,2014,671.0
South Carolina,1br,01,2015,699.0
South Carolina,1br,01,2016,727.0
South Carolina,1br,01,2017,744.0
South Carolina,1br,02,2014,672.0
South Carolina,1br,02,2015,701.0
South Carolina,1br,02,2016,730.0
South Carolina,1br,02,2017,747.0
South Carolina,1br,03,2014,674.0
South Carolina,1br,03,2015,704.0
South Carolina,1br,03,2016,734.0
South Carolina,1br,03,2017,752.0
South Carolina,1br,04,2014,677.0
South Carolina,1br,04,2015,709.0
South Carolina,1br,04,2016,738.0
South Carolina,1br,04,2017,758.0
South Carolina,1br,05,2014,680.0
South Carolina,1br,05,2015,713.0
South Carolina,1br,05,2016,744.0
South Carolina,1br,05,2017,761.0
South Carolina,1br,06,2014,684.0
South Carolina,1br,06,2015,715.0
South Carolina,1br,06,2016,746.0
South Carolina,1br,06,2017,764.0
South Carolina,1br,07,2014,690.0
South Carolina,1br,07,2015,720.0
South Carolina,1br,07,2016,748.0
South Carolina,1br,07,2017,767.0
South Carolina,1br,08,2014,695.0
South Carolina,1br,08,2015,722.0
South Carolina,1br,08,2016,747.0
South Carolina,1br,08,2017,768.0
South Carolina,1br,09,2014,697.0
South Carolina,1br,09,2015,722.0
South Carolina,1br,09,2016,747.0
South Carolina,1br,09,2017,766.0
South Carolina,1br,10,2014,698.0
South Carolina,1br,10,2015,722.0
South Carolina,1br,10,2016,746.0
South Carolina,1br,10,2017,765.0
South Carolina,1br,11,2014,698.0
South Carolina,1br,11,2015,724.0
South Carolina,1br,11,2016,744.0
South Carolina,1br,11,2017,762.0
South Carolina,1br,12,2014,699.0
South Carolina,1br,12,2015,726.0
South Carolina,1br,12,2016,743.0
South Carolina,1br,12,2017,761.0
South Carolina,2br,01,2014,805.0
South Carolina,2br,01,2015,838.0
South Carolina,2br,01,2016,872.0
South Carolina,2br,01,2017,892.0
South Carolina,2br,02,2014,806.0
South Carolina,2br,02,2015,840.0
South Carolina,2br,02,2016,875.0
South Carolina,2br,02,2017,896.0
South Carolina,2br,03,2014,808.0
South Carolina,2br,03,2015,844.0
South Carolina,2br,03,2016,880.0
South Carolina,2br,03,2017,902.0
South Carolina,2br,04,2014,812.0
South Carolina,2br,04,2015,850.0
South Carolina,2br,04,2016,886.0
South Carolina,2br,04,2017,909.0
South Carolina,2br,05,2014,816.0
South Carolina,2br,05,2015,855.0
South Carolina,2br,05,2016,892.0
South Carolina,2br,05,2017,912.0
South Carolina,2br,06,2014,820.0
South Carolina,2br,06,2015,858.0
South Carolina,2br,06,2016,895.0
South Carolina,2br,06,2017,917.0
South Carolina,2br,07,2014,828.0
South Carolina,2br,07,2015,863.0
South Carolina,2br,07,2016,898.0
South Carolina,2br,07,2017,919.0
South Carolina,2br,08,2014,833.0
South Carolina,2br,08,2015,866.0
South Carolina,2br,08,2016,896.0
South Carolina,2br,08,2017,921.0
South Carolina,2br,09,2014,836.0
South Carolina,2br,09,2015,866.0
South Carolina,2br,09,2016,896.0
South Carolina,2br,09,2017,919.0
South Carolina,2br,10,2014,837.0
South Carolina,2br,10,2015,866.0
South Carolina,2br,10,2016,894.0
South Carolina,2br,10,2017,917.0
South Carolina,2br,11,2014,837.0
South Carolina,2br,11,2015,868.0
South Carolina,2br,11,2016,893.0
South Carolina,2br,11,2017,914.0
South Carolina,2br,12,2014,839.0
South Carolina,2br,12,2015,871.0
South Carolina,2br,12,2016,891.0
South Carolina,2br,12,2017,913.0
South Carolina,3br,01,2014,1070.0
South Carolina,3br,01,2015,1114.0
South Carolina,3br,01,2016,1159.0
South Carolina,3br,01,2017,1185.0
South Carolina,3br,02,2014,1072.0
South Carolina,3br,02,2015,1117.0
South Carolina,3br,02,2016,1163.0
South Carolina,3br,02,2017,1191.0
South Carolina,3br,03,2014,1074.0
South Carolina,3br,03,2015,1122.0
South Carolina,3br,03,2016,1169.0
South Carolina,3br,03,2017,1199.0
South Carolina,3br,04,2014,1079.0
South Carolina,3br,04,2015,1130.0
South Carolina,3br,04,2016,1177.0
South Carolina,3br,04,2017,1208.0
South Carolina,3br,05,2014,1084.0
South Carolina,3br,05,2015,1136.0
South Carolina,3br,05,2016,1186.0
South Carolina,3br,05,2017,1212.0
South Carolina,3br,06,2014,1090.0
South Carolina,3br,06,2015,1140.0
South Carolina,3br,06,2016,1189.0
South Carolina,3br,06,2017,1218.0
South Carolina,3br,07,2014,1101.0
South Carolina,3br,07,2015,1147.0
South Carolina,3br,07,2016,1193.0
South Carolina,3br,07,2017,1222.0
South Carolina,3br,08,2014,1107.0
South Carolina,3br,08,2015,1151.0
South Carolina,3br,08,2016,1191.0
South Carolina,3br,08,2017,1225.0
South Carolina,3br,09,2014,1111.0
South Carolina,3br,09,2015,1152.0
South Carolina,3br,09,2016,1190.0
South Carolina,3br,09,2017,1222.0
South Carolina,3br,10,2014,1112.0
South Carolina,3br,10,2015,1151.0
South Carolina,3br,10,2016,1188.0
South Carolina,3br,10,2017,1219.0
South Carolina,3br,11,2014,1113.0
South Carolina,3br,11,2015,1154.0
South Carolina,3br,11,2016,1186.0
South Carolina,3br,11,2017,1215.0
South Carolina,3br,12,2014,1115.0
South Carolina,3br,12,2015,1158.0
South Carolina,3br,12,2016,1185.0
South Carolina,3br,12,2017,1213.0
South Carolina,4br,01,2014,1290.0
South Carolina,4br,01,2015,1344.0
South Carolina,4br,01,2016,1398.0
South Carolina,4br,01,2017,1429.0
South Carolina,4br,02,2014,1292.0
South Carolina,4br,02,2015,1347.0
South Carolina,4br,02,2016,1402.0
South Carolina,4br,02,2017,1435.0
South Carolina,4br,03,2014,1295.0
South Carolina,4br,03,2015,1352.0
South Carolina,4br,03,2016,1410.0
South Carolina,4br,03,2017,1445.0
South Carolina,4br,04,2014,1301.0
South Carolina,4br,04,2015,1362.0
South Carolina,4br,04,2016,1419.0
South Carolina,4br,04,2017,1456.0
South Carolina,4br,05,2014,1307.0
South Carolina,4br,05,2015,1370.0
South Carolina,4br,05,2016,1430.0
South Carolina,4br,05,2017,1462.0
South Carolina,4br,06,2014,1314.0
South Carolina,4br,06,2015,1374.0
South Carolina,4br,06,2016,1433.0
South Carolina,4br,06,2017,1469.0
South Carolina,4br,07,2014,1327.0
South Carolina,4br,07,2015,1383.0
South Carolina,4br,07,2016,1438.0
South Carolina,4br,07,2017,1473.0
South Carolina,4br,08,2014,1335.0
South Carolina,4br,08,2015,1388.0
South Carolina,4br,08,2016,1436.0
South Carolina,4br,08,2017,1477.0
South Carolina,4br,09,2014,1340.0
South Carolina,4br,09,2015,1388.0
South Carolina,4br,09,2016,1435.0
South Carolina,4br,09,2017,1473.0
South Carolina,4br,10,2014,1341.0
South Carolina,4br,10,2015,1388.0
South Carolina,4br,10,2016,1433.0
South Carolina,4br,10,2017,1469.0
South Carolina,4br,11,2014,1342.0
South Carolina,4br,11,2015,1392.0
South Carolina,4br,11,2016,1430.0
South Carolina,4br,11,2017,1465.0
South Carolina,4br,12,2014,1344.0
South Carolina,4br,12,2015,1396.0
South Carolina,4br,12,2016,1428.0
South Carolina,4br,12,2017,1463.0
South Dakota,Studio,01,2014,487.0
South Dakota,Studio,01,2015,480.0
South Dakota,Studio,01,2016,471.0
South Dakota,Studio,01,2017,479.0
South Dakota,Studio,02,2014,487.0
South Dakota,Studio,02,2015,480.0
South Dakota,Studio,02,2016,474.0
South Dakota,Studio,02,2017,479.0
South Dakota,Studio,03,2014,487.0
South Dakota,Studio,03,2015,480.0
South Dakota,Studio,03,2016,478.0
South Dakota,Studio,03,2017,479.0
South Dakota,Studio,04,2014,487.0
South Dakota,Studio,04,2015,481.0
South Dakota,Studio,04,2016,477.0
South Dakota,Studio,04,2017,481.0
South Dakota,Studio,05,2014,487.0
South Dakota,Studio,05,2015,481.0
South Dakota,Studio,05,2016,475.0
South Dakota,Studio,05,2017,483.0
South Dakota,Studio,06,2014,489.0
South Dakota,Studio,06,2015,479.0
South Dakota,Studio,06,2016,474.0
South Dakota,Studio,06,2017,485.0
South Dakota,Studio,07,2014,488.0
South Dakota,Studio,07,2015,477.0
South Dakota,Studio,07,2016,475.0
South Dakota,Studio,07,2017,485.0
South Dakota,Studio,08,2014,487.0
South Dakota,Studio,08,2015,474.0
South Dakota,Studio,08,2016,475.0
South Dakota,Studio,08,2017,485.0
South Dakota,Studio,09,2014,486.0
South Dakota,Studio,09,2015,474.0
South Dakota,Studio,09,2016,476.0
South Dakota,Studio,09,2017,485.0
South Dakota,Studio,10,2014,486.0
South Dakota,Studio,10,2015,474.0
South Dakota,Studio,10,2016,476.0
South Dakota,Studio,10,2017,485.0
South Dakota,Studio,11,2014,484.0
South Dakota,Studio,11,2015,473.0
South Dakota,Studio,11,2016,478.0
South Dakota,Studio,11,2017,485.0
South Dakota,Studio,12,2014,482.0
South Dakota,Studio,12,2015,472.0
South Dakota,Studio,12,2016,479.0
South Dakota,Studio,12,2017,484.0
South Dakota,1br,01,2014,565.0
South Dakota,1br,01,2015,557.0
South Dakota,1br,01,2016,547.0
South Dakota,1br,01,2017,555.0
South Dakota,1br,02,2014,565.0
South Dakota,1br,02,2015,557.0
South Dakota,1br,02,2016,550.0
South Dakota,1br,02,2017,556.0
South Dakota,1br,03,2014,565.0
South Dakota,1br,03,2015,557.0
South Dakota,1br,03,2016,554.0
South Dakota,1br,03,2017,556.0
South Dakota,1br,04,2014,565.0
South Dakota,1br,04,2015,558.0
South Dakota,1br,04,2016,553.0
South Dakota,1br,04,2017,558.0
South Dakota,1br,05,2014,566.0
South Dakota,1br,05,2015,558.0
South Dakota,1br,05,2016,552.0
South Dakota,1br,05,2017,561.0
South Dakota,1br,06,2014,567.0
South Dakota,1br,06,2015,556.0
South Dakota,1br,06,2016,550.0
South Dakota,1br,06,2017,563.0
South Dakota,1br,07,2014,566.0
South Dakota,1br,07,2015,554.0
South Dakota,1br,07,2016,551.0
South Dakota,1br,07,2017,563.0
South Dakota,1br,08,2014,566.0
South Dakota,1br,08,2015,550.0
South Dakota,1br,08,2016,551.0
South Dakota,1br,08,2017,562.0
South Dakota,1br,09,2014,564.0
South Dakota,1br,09,2015,550.0
South Dakota,1br,09,2016,552.0
South Dakota,1br,09,2017,563.0
South Dakota,1br,10,2014,564.0
South Dakota,1br,10,2015,550.0
South Dakota,1br,10,2016,553.0
South Dakota,1br,10,2017,563.0
South Dakota,1br,11,2014,562.0
South Dakota,1br,11,2015,549.0
South Dakota,1br,11,2016,554.0
South Dakota,1br,11,2017,563.0
South Dakota,1br,12,2014,559.0
South Dakota,1br,12,2015,547.0
South Dakota,1br,12,2016,555.0
South Dakota,1br,12,2017,561.0
South Dakota,2br,01,2014,723.0
South Dakota,2br,01,2015,713.0
South Dakota,2br,01,2016,699.0
South Dakota,2br,01,2017,711.0
South Dakota,2br,02,2014,723.0
South Dakota,2br,02,2015,712.0
South Dakota,2br,02,2016,704.0
South Dakota,2br,02,2017,711.0
South Dakota,2br,03,2014,723.0
South Dakota,2br,03,2015,713.0
South Dakota,2br,03,2016,710.0
South Dakota,2br,03,2017,711.0
South Dakota,2br,04,2014,724.0
South Dakota,2br,04,2015,714.0
South Dakota,2br,04,2016,708.0
South Dakota,2br,04,2017,714.0
South Dakota,2br,05,2014,724.0
South Dakota,2br,05,2015,714.0
South Dakota,2br,05,2016,706.0
South Dakota,2br,05,2017,718.0
South Dakota,2br,06,2014,725.0
South Dakota,2br,06,2015,711.0
South Dakota,2br,06,2016,704.0
South Dakota,2br,06,2017,720.0
South Dakota,2br,07,2014,724.0
South Dakota,2br,07,2015,709.0
South Dakota,2br,07,2016,705.0
South Dakota,2br,07,2017,721.0
South Dakota,2br,08,2014,724.0
South Dakota,2br,08,2015,705.0
South Dakota,2br,08,2016,706.0
South Dakota,2br,08,2017,720.0
South Dakota,2br,09,2014,722.0
South Dakota,2br,09,2015,704.0
South Dakota,2br,09,2016,706.0
South Dakota,2br,09,2017,720.0
South Dakota,2br,10,2014,722.0
South Dakota,2br,10,2015,704.0
South Dakota,2br,10,2016,707.0
South Dakota,2br,10,2017,721.0
South Dakota,2br,11,2014,719.0
South Dakota,2br,11,2015,703.0
South Dakota,2br,11,2016,709.0
South Dakota,2br,11,2017,721.0
South Dakota,2br,12,2014,715.0
South Dakota,2br,12,2015,700.0
South Dakota,2br,12,2016,711.0
South Dakota,2br,12,2017,718.0
South Dakota,3br,01,2014,987.0
South Dakota,3br,01,2015,973.0
South Dakota,3br,01,2016,955.0
South Dakota,3br,01,2017,970.0
South Dakota,3br,02,2014,987.0
South Dakota,3br,02,2015,972.0
South Dakota,3br,02,2016,961.0
South Dakota,3br,02,2017,970.0
South Dakota,3br,03,2014,987.0
South Dakota,3br,03,2015,973.0
South Dakota,3br,03,2016,968.0
South Dakota,3br,03,2017,971.0
South Dakota,3br,04,2014,988.0
South Dakota,3br,04,2015,975.0
South Dakota,3br,04,2016,967.0
South Dakota,3br,04,2017,975.0
South Dakota,3br,05,2014,988.0
South Dakota,3br,05,2015,975.0
South Dakota,3br,05,2016,964.0
South Dakota,3br,05,2017,980.0
South Dakota,3br,06,2014,990.0
South Dakota,3br,06,2015,970.0
South Dakota,3br,06,2016,961.0
South Dakota,3br,06,2017,983.0
South Dakota,3br,07,2014,988.0
South Dakota,3br,07,2015,967.0
South Dakota,3br,07,2016,962.0
South Dakota,3br,07,2017,984.0
South Dakota,3br,08,2014,988.0
South Dakota,3br,08,2015,962.0
South Dakota,3br,08,2016,963.0
South Dakota,3br,08,2017,982.0
South Dakota,3br,09,2014,986.0
South Dakota,3br,09,2015,961.0
South Dakota,3br,09,2016,964.0
South Dakota,3br,09,2017,983.0
South Dakota,3br,10,2014,985.0
South Dakota,3br,10,2015,961.0
South Dakota,3br,10,2016,965.0
South Dakota,3br,10,2017,984.0
South Dakota,3br,11,2014,981.0
South Dakota,3br,11,2015,960.0
South Dakota,3br,11,2016,968.0
South Dakota,3br,11,2017,983.0
South Dakota,3br,12,2014,976.0
South Dakota,3br,12,2015,956.0
South Dakota,3br,12,2016,970.0
South Dakota,3br,12,2017,980.0
South Dakota,4br,01,2014,1121.0
South Dakota,4br,01,2015,1105.0
South Dakota,4br,01,2016,1084.0
South Dakota,4br,01,2017,1102.0
South Dakota,4br,02,2014,1121.0
South Dakota,4br,02,2015,1104.0
South Dakota,4br,02,2016,1091.0
South Dakota,4br,02,2017,1102.0
South Dakota,4br,03,2014,1121.0
South Dakota,4br,03,2015,1105.0
South Dakota,4br,03,2016,1100.0
South Dakota,4br,03,2017,1103.0
South Dakota,4br,04,2014,1122.0
South Dakota,4br,04,2015,1107.0
South Dakota,4br,04,2016,1098.0
South Dakota,4br,04,2017,1107.0
South Dakota,4br,05,2014,1122.0
South Dakota,4br,05,2015,1107.0
South Dakota,4br,05,2016,1094.0
South Dakota,4br,05,2017,1113.0
South Dakota,4br,06,2014,1124.0
South Dakota,4br,06,2015,1102.0
South Dakota,4br,06,2016,1092.0
South Dakota,4br,06,2017,1117.0
South Dakota,4br,07,2014,1122.0
South Dakota,4br,07,2015,1099.0
South Dakota,4br,07,2016,1093.0
South Dakota,4br,07,2017,1117.0
South Dakota,4br,08,2014,1122.0
South Dakota,4br,08,2015,1092.0
South Dakota,4br,08,2016,1094.0
South Dakota,4br,08,2017,1116.0
South Dakota,4br,09,2014,1120.0
South Dakota,4br,09,2015,1091.0
South Dakota,4br,09,2016,1095.0
South Dakota,4br,09,2017,1117.0
South Dakota,4br,10,2014,1119.0
South Dakota,4br,10,2015,1092.0
South Dakota,4br,10,2016,1096.0
South Dakota,4br,10,2017,1117.0
South Dakota,4br,11,2014,1114.0
South Dakota,4br,11,2015,1090.0
South Dakota,4br,11,2016,1100.0
South Dakota,4br,11,2017,1117.0
South Dakota,4br,12,2014,1108.0
South Dakota,4br,12,2015,1086.0
South Dakota,4br,12,2016,1102.0
South Dakota,4br,12,2017,1114.0
Tennessee,Studio,01,2014,553.0
Tennessee,Studio,01,2015,564.0
Tennessee,Studio,01,2016,581.0
Tennessee,Studio,01,2017,596.0
Tennessee,Studio,02,2014,554.0
Tennessee,Studio,02,2015,565.0
Tennessee,Studio,02,2016,581.0
Tennessee,Studio,02,2017,596.0
