state,year,program,amount
PA,2015,CoC,102263057.0
PA,2015,ESG,15303337.0
PA,2015,HOME,38618122.0
PA,2015,HOPWA,11413347.0
PA,2016,CDBG,169582362.0
PA,2016,CoC,100574444.0
PA,2016,ESG,15262743.0
PA,2016,HOME,40648993.0
PA,2016,HOPWA,10468725.0
PA,2016,HTF,3862285.0
PA,2017,CDBG,168954652.0
PA,2017,CoC,102583484.0
PA,2017,ESG,15976164.0
PA,2017,HOME,39891903.0
PA,2017,HOPWA,10980281.0
PA,2017,HTF,5863425.0
PA,2018,CDBG,185666627.0
PA,2018,ESG,15205824.0
PA,2018,HOME,56641719.0
PA,2018,HOPWA,11439572.0
PA,2018,HTF,7759948.0
RI,2003,CDBG,20452000.0
RI,2003,Emergency Shelter Grants Program,695000.0
RI,2003,HOME,9655454.0
RI,2003,HOPWA,542000.0
RI,2004,CDBG,20267327.0
RI,2004,Emergency Shelter Grants Program,748051.0
RI,2004,HOME,9692613.0
RI,2004,HOPWA,2838961.0
RI,2005,CDBG,19164880.0
RI,2005,CoC,2862533.0
RI,2005,Emergency Shelter Grants Program,741245.0
RI,2005,HOME,9454063.0
RI,2005,HOPWA,764000.0
RI,2006,CDBG,17249128.0
RI,2006,CoC,4031851.0
RI,2006,Emergency Shelter Grants Program,737110.0
RI,2006,HOME,8939613.0
RI,2006,HOPWA,776000.0
RI,2007,CDBG,17322892.0
RI,2007,CoC,5662195.0
RI,2007,Emergency Shelter Grants Program,743870.0
RI,2007,HOME,8968134.0
RI,2007,HOPWA,2754961.0
RI,2008,CDBG,16801221.0
RI,2008,CoC,4737444.0
RI,2008,Emergency Shelter Grants Program,746439.0
RI,2008,HOME,8639131.0
RI,2008,HOPWA,801000.0
RI,2009,CDBG,17157059.0
RI,2009,CoC,5853911.0
RI,2009,Emergency Shelter Grants Program,748046.0
RI,2009,HOME,9632558.0
RI,2009,HOPWA,820541.0
RI,2009,NSP,19600000.0
RI,2010,CDBG,18671084.0
RI,2010,CoC,5917987.0
RI,2010,Emergency Shelter Grants Program,752271.0
RI,2010,HOME,9615211.0
RI,2010,HOPWA,2856164.0
RI,2011,CDBG,15630053.0
RI,2011,CoC,5964096.0
RI,2011,ESG,425505.0
RI,2011,Emergency Shelter Grants Program,756454.0
RI,2011,HOME,8495259.0
RI,2011,HOPWA,872012.0
RI,2011,NSP,6309231.0
RI,2012,CDBG,14662008.0
RI,2012,CoC,5032499.0
RI,2012,ESG,1353522.0
RI,2012,HOME,5113794.0
RI,2012,HOPWA,877009.0
RI,2013,CDBG,15801243.0
RI,2013,CoC,5011382.0
RI,2013,ESG,1069650.0
RI,2013,HOME,5042447.0
RI,2013,HOPWA,2888129.0
RI,2014,CDBG,15559653.0
RI,2014,CoC,5262197.0
RI,2014,ESG,1283672.0
RI,2014,HOME,4956370.0
RI,2014,HOPWA,867427.0
RI,2015,CDBG,15318945.0
RI,2015,CoC,5985905.0
RI,2015,ESG,1386935.0
RI,2015,HOME,4676954.0
RI,2015,HOPWA,869967.0
RI,2016,CDBG,15183311.0
RI,2016,CoC,5932887.0
RI,2016,ESG,1378923.0
RI,2016,HOME,5014769.0
RI,2016,HOPWA,878237.0
RI,2016,HTF,3000000.0
RI,2017,CDBG,15231369.0
RI,2017,CoC,5796184.0
RI,2017,ESG,1361193.0
RI,2017,HOME,4954603.0
RI,2017,HOPWA,1000724.0
RI,2017,HTF,3000000.0
RI,2018,CDBG,16491255.0
RI,2018,ESG,1368881.0
RI,2018,HOME,6434481.0
RI,2018,HOPWA,1133603.0
RI,2018,HTF,3000000.0
SC,2003,CDBG,45003000.0
SC,2003,Emergency Shelter Grants Program,1607000.0
SC,2003,HOME,20446432.0
SC,2003,HOPWA,2770000.0
SC,2004,CDBG,45587996.0
SC,2004,Emergency Shelter Grants Program,1645891.0
SC,2004,HOME,20571867.0
SC,2004,HOPWA,3075000.0
SC,2005,CDBG,43351715.0
SC,2005,CoC,7124969.0
SC,2005,Emergency Shelter Grants Program,1667171.0
SC,2005,HOME,19836822.0
SC,2005,HOPWA,2906000.0
SC,2006,CDBG,39116316.0
SC,2006,CoC,6026640.0
SC,2006,Emergency Shelter Grants Program,1667242.0
SC,2006,HOME,18557467.0
SC,2006,HOPWA,2825000.0
SC,2007,CDBG,39246476.0
SC,2007,CoC,7707699.0
SC,2007,Emergency Shelter Grants Program,1686634.0
SC,2007,HOME,18499199.0
SC,2007,HOPWA,2838000.0
SC,2008,CDBG,38016302.0
SC,2008,CoC,5327769.0
SC,2008,Emergency Shelter Grants Program,1691247.0
SC,2008,HOME,18384433.0
SC,2008,HOPWA,3048000.0
SC,2009,CDBG,38630378.0
SC,2009,CoC,7670201.0
SC,2009,Emergency Shelter Grants Program,1692615.0
SC,2009,HOME,20530852.0
SC,2009,HOPWA,3406294.0
SC,2009,NSP,49158407.0
SC,2010,CDBG,41999569.0
SC,2010,CoC,8801941.0
SC,2010,Emergency Shelter Grants Program,1695645.0
SC,2010,HOME,20453156.0
SC,2010,HOPWA,3752393.0
SC,2011,CDBG,35217977.0
SC,2011,CoC,9389868.0
SC,2011,ESG,957181.0
SC,2011,Emergency Shelter Grants Program,1701655.0
SC,2011,HOME,17856704.0
SC,2011,HOPWA,3816775.0
SC,2011,NSP,5615020.0
SC,2012,CDBG,32602287.0
SC,2012,CoC,8958105.0
SC,2012,ESG,3049785.0
SC,2012,HOME,12019586.0
SC,2012,HOPWA,3916073.0
SC,2013,CDBG,35141542.0
SC,2013,CoC,9764991.0
SC,2013,ESG,2378491.0
SC,2013,HOME,12019753.0
SC,2013,HOPWA,3683811.0
SC,2014,CDBG,34922415.0
SC,2014,CoC,9787199.0
SC,2014,ESG,2854855.0
SC,2014,HOME,12639473.0
SC,2014,HOPWA,3745554.0
SC,2015,CDBG,34294109.0
SC,2015,CoC,9906624.0
SC,2015,ESG,3112867.0
SC,2015,HOME,11302976.0
SC,2015,HOPWA,3500036.0
SC,2016,CDBG,34666265.0
SC,2016,CoC,9734026.0
SC,2016,ESG,3086823.0
SC,2016,HOME,12117028.0
SC,2016,HOPWA,3434376.0
SC,2016,HTF,3000000.0
SC,2017,CDBG,34278421.0
SC,2017,CoC,9954311.0
SC,2017,ESG,3201857.0
SC,2017,HOME,12156766.0
SC,2017,HOPWA,3913364.0
SC,2017,HTF,3000000.0
SC,2018,CDBG,37307010.0
SC,2018,ESG,3084753.0
SC,2018,HOME,17063912.0
SC,2018,HOPWA,4348965.0
SC,2018,HTF,3007655.0
SD,2003,CDBG,9259000.0
SD,2003,Emergency Shelter Grants Program,345000.0
SD,2003,HOME,4441486.0
SD,2004,CDBG,9351675.0
SD,2004,Emergency Shelter Grants Program,338616.0
SD,2004,HOME,4491800.0
SD,2005,CDBG,8891136.0
SD,2005,CoC,1105662.0
SD,2005,Emergency Shelter Grants Program,341975.0
SD,2005,HOME,4246707.0
SD,2006,CDBG,8023998.0
SD,2006,CoC,364436.0
SD,2006,Emergency Shelter Grants Program,341918.0
SD,2006,HOME,3994025.0
SD,2007,CDBG,8067979.0
SD,2007,CoC,1287248.0
SD,2007,Emergency Shelter Grants Program,345962.0
SD,2007,HOME,4019216.0
SD,2008,CDBG,7835151.0
SD,2008,CoC,378848.0
SD,2008,Emergency Shelter Grants Program,347692.0
SD,2008,HOME,3905831.0
SD,2009,CDBG,7976508.0
SD,2009,CoC,1613065.0
SD,2009,Emergency Shelter Grants Program,348847.0
SD,2009,HOME,4369148.0
SD,2009,NSP,19600000.0
SD,2010,CDBG,8671615.0
SD,2010,CoC,1621502.0
SD,2010,Emergency Shelter Grants Program,350096.0
SD,2010,HOME,4377836.0
SD,2011,CDBG,7268635.0
SD,2011,CoC,1631612.0
SD,2011,ESG,197624.0
SD,2011,Emergency Shelter Grants Program,351331.0
SD,2011,HOME,3835515.0
SD,2011,NSP,5000000.0
SD,2012,CDBG,6552541.0
SD,2012,CoC,1420496.0
SD,2012,ESG,629445.0
SD,2012,HOME,3373459.0
SD,2013,CDBG,6702236.0
SD,2013,CoC,1283863.0
SD,2013,ESG,478044.0
SD,2013,HOME,3353367.0
SD,2014,CDBG,6531071.0
SD,2014,CoC,1225381.0
SD,2014,ESG,544481.0
SD,2014,HOME,3406888.0
SD,2015,CDBG,6382127.0
SD,2015,CoC,1126640.0
SD,2015,ESG,582158.0
SD,2015,HOME,3336297.0
SD,2016,CDBG,6445895.0
SD,2016,CoC,1264095.0
SD,2016,ESG,574427.0
SD,2016,HOME,3380713.0
SD,2016,HTF,3000000.0
SD,2017,CDBG,6471195.0
SD,2017,CoC,1294469.0
SD,2017,ESG,749606.0
SD,2017,HOME,3384883.0
SD,2017,HTF,3000000.0
SD,2018,CDBG,7166001.0
SD,2018,ESG,582097.0
SD,2018,HOME,3514924.0
SD,2018,HTF,3000000.0
TN,2003,CDBG,58479000.0
TN,2003,Emergency Shelter Grants Program,2086000.0
TN,2003,HOME,32034489.0
TN,2003,HOPWA,2680000.0
TN,2004,CDBG,58861733.0
TN,2004,Emergency Shelter Grants Program,2138766.0
TN,2004,HOME,32330332.0
TN,2004,HOPWA,3610000.0
TN,2005,CDBG,55918125.0
TN,2005,CoC,13677951.0
TN,2005,Emergency Shelter Grants Program,2152645.0
TN,2005,HOME,30828781.0
TN,2005,HOPWA,3020000.0
TN,2006,CDBG,50425066.0
TN,2006,CoC,13803411.0
TN,2006,Emergency Shelter Grants Program,2150564.0
TN,2006,HOME,29087719.0
TN,2006,HOPWA,4433145.0
TN,2007,CDBG,50561744.0
TN,2007,CoC,14267004.0
TN,2007,Emergency Shelter Grants Program,2174331.0
TN,2007,HOME,29110371.0
TN,2007,HOPWA,3392000.0
TN,2008,CDBG,48866129.0
TN,2008,CoC,15664723.0
TN,2008,Emergency Shelter Grants Program,2178816.0
TN,2008,HOME,28259629.0
TN,2008,HOPWA,3706000.0
TN,2009,CDBG,49760414.0
TN,2009,CoC,17527418.0
TN,2009,Emergency Shelter Grants Program,2175684.0
TN,2009,HOME,31401725.0
TN,2009,HOPWA,3679811.0
TN,2009,NSP,72520649.0
TN,2010,CDBG,54075918.0
TN,2010,CoC,18869933.0
TN,2010,Emergency Shelter Grants Program,2184301.0
TN,2010,HOME,31295913.0
TN,2010,HOPWA,4624681.0
TN,2010,NSP,30470000.0
TN,2011,CDBG,45352207.0
TN,2011,CoC,19754112.0
TN,2011,ESG,1232411.0
TN,2011,Emergency Shelter Grants Program,2190953.0
TN,2011,HOME,27619810.0
TN,2011,HOPWA,3369197.0
TN,2011,NSP,10195848.0
TN,2012,CDBG,44563668.0
TN,2012,CoC,20715133.0
TN,2012,ESG,3927382.0
TN,2012,HOME,18163195.0
TN,2012,HOPWA,3553468.0
TN,2013,CDBG,46809673.0
TN,2013,CoC,20259797.0
TN,2013,ESG,3251125.0
TN,2013,HOME,17422220.0
TN,2013,HOPWA,4285832.0
TN,2014,CDBG,45837850.0
TN,2014,CoC,21574617.0
TN,2014,ESG,3802759.0
TN,2014,HOME,18357673.0
TN,2014,HOPWA,5852178.0
TN,2015,CDBG,45102284.0
TN,2015,CoC,20390357.0
TN,2015,ESG,4085830.0
TN,2015,HOME,16387490.0
TN,2015,HOPWA,4938497.0
TN,2016,CDBG,45556459.0
TN,2016,CoC,20611110.0
TN,2016,ESG,4059664.0
TN,2016,HOME,17420167.0
TN,2016,HOPWA,5416931.0
TN,2016,HTF,3000000.0
TN,2017,CDBG,45288455.0
TN,2017,CoC,20735568.0
TN,2017,ESG,5303602.0
TN,2017,HOME,17414065.0
TN,2017,HOPWA,5716200.0
TN,2017,HTF,3160279.0
TN,2018,CDBG,49777720.0
TN,2018,ESG,4076608.0
TN,2018,HOME,25334901.0
TN,2018,HOPWA,6006959.0
TN,2018,HTF,3688511.0
TX,2003,CDBG,301746000.0
TX,2003,Emergency Shelter Grants Program,10352000.0
TX,2003,HOME,123614792.0
TX,2003,HOPWA,14679000.0
TX,2004,CDBG,301443688.0
TX,2004,Emergency Shelter Grants Program,11015785.0
TX,2004,HOME,123757813.0
TX,2004,HOPWA,13846000.0
TX,2005,CDBG,286350810.0
TX,2005,CoC,50592601.0
TX,2005,Emergency Shelter Grants Program,10995910.0
TX,2005,HOME,118320927.0
TX,2005,HOPWA,21765130.0
TX,2006,CDBG,259670940.0
TX,2006,CoC,51669936.0
TX,2006,Emergency Shelter Grants Program,10983399.0
TX,2006,HOME,111055846.0
TX,2006,HOPWA,15316000.0
TX,2007,CDBG,258408073.0
TX,2007,CoC,58500725.0
TX,2007,Emergency Shelter Grants Program,11096577.0
TX,2007,HOME,110510226.0
TX,2007,HOPWA,15184000.0
TX,2008,CDBG,250992911.0
TX,2008,CoC,63443673.0
TX,2008,Emergency Shelter Grants Program,11106123.0
TX,2008,HOME,107527550.0
TX,2008,HOPWA,17220646.0
TX,2009,CDBG,254892502.0
TX,2009,CoC,71967023.0
TX,2009,Emergency Shelter Grants Program,11145737.0
TX,2009,HOME,119381009.0
TX,2009,HOPWA,17618613.0
TX,2009,NSP,178143197.0
TX,2010,CDBG,276687113.0
TX,2010,CoC,71704955.0
TX,2010,Emergency Shelter Grants Program,11162340.0
TX,2010,HOME,119059224.0
TX,2010,HOPWA,17896011.0
TX,2010,NSP,10191000.0
TX,2011,CDBG,231949252.0
TX,2011,CoC,75201452.0
TX,2011,ESG,6291039.0
TX,2011,Emergency Shelter Grants Program,11184067.0
TX,2011,HOME,104520514.0
TX,2011,HOPWA,19699846.0
TX,2011,NSP,18038242.0
TX,2012,CDBG,215435097.0
TX,2012,CoC,76088803.0
TX,2012,ESG,20028597.0
TX,2012,HOME,67626569.0
TX,2012,HOPWA,18797071.0
TX,2013,CDBG,222907915.0
TX,2013,CoC,76923650.0
TX,2013,ESG,15680045.0
TX,2013,HOME,65362398.0
TX,2013,HOPWA,19513608.0
TX,2014,CDBG,218519815.0
TX,2014,CoC,77942382.0
TX,2014,ESG,18108755.0
TX,2014,HOME,67492360.0
TX,2014,HOPWA,23866314.0
TX,2015,CDBG,215614595.0
TX,2015,CoC,87150963.0
TX,2015,ESG,19478119.0
TX,2015,HOME,60535931.0
TX,2015,HOPWA,22638359.0
TX,2016,CDBG,216584233.0
TX,2016,CoC,86315343.0
TX,2016,ESG,19408550.0
TX,2016,HOME,64472644.0
TX,2016,HOPWA,22878428.0
TX,2016,HTF,4778364.0
TX,2017,CDBG,215684578.0
TX,2017,CoC,88801836.0
TX,2017,ESG,22142699.0
TX,2017,HOME,63974027.0
TX,2017,HOPWA,23984268.0
TX,2017,HTF,8858738.0
TX,2018,CDBG,236291633.0
TX,2018,ESG,19384204.0
TX,2018,HOME,92329651.0
TX,2018,HOPWA,25199228.0
TX,2018,HTF,12279085.0
UT,2003,CDBG,24031000.0
UT,2003,Emergency Shelter Grants Program,819000.0
UT,2003,HOME,9768856.0
UT,2003,HOPWA,505000.0
UT,2004,CDBG,23990622.0
UT,2004,Emergency Shelter Grants Program,878929.0
UT,2004,HOME,9817377.0
UT,2004,HOPWA,506000.0
UT,2005,CDBG,22838185.0
UT,2005,CoC,5431184.0
UT,2005,Emergency Shelter Grants Program,877376.0
UT,2005,HOME,9312005.0
UT,2005,HOPWA,465000.0
UT,2006,CDBG,20635361.0
UT,2006,CoC,5915175.0
UT,2006,Emergency Shelter Grants Program,878389.0
UT,2006,HOME,8762055.0
UT,2006,HOPWA,465000.0
UT,2007,CDBG,20738528.0
UT,2007,CoC,5407191.0
UT,2007,Emergency Shelter Grants Program,889864.0
UT,2007,HOME,8748123.0
UT,2007,HOPWA,457000.0
UT,2008,CDBG,20245802.0
UT,2008,CoC,3401845.0
UT,2008,Emergency Shelter Grants Program,893618.0
UT,2008,HOME,8432670.0
UT,2008,HOPWA,472000.0
UT,2009,CDBG,20611906.0
UT,2009,CoC,6454074.0
UT,2009,Emergency Shelter Grants Program,901412.0
UT,2009,HOME,9366546.0
UT,2009,HOPWA,481055.0
UT,2009,NSP,19600000.0
UT,2010,CDBG,22522762.0
UT,2010,CoC,6384122.0
UT,2010,Emergency Shelter Grants Program,904555.0
UT,2010,HOME,9348580.0
UT,2010,HOPWA,514164.0
UT,2011,CDBG,18657954.0
UT,2011,CoC,7340342.0
UT,2011,ESG,513297.0
UT,2011,Emergency Shelter Grants Program,912527.0
UT,2011,HOME,8188830.0
UT,2011,HOPWA,515298.0
UT,2011,NSP,5000000.0
UT,2012,CDBG,18142062.0
UT,2012,CoC,8227661.0
UT,2012,ESG,1615731.0
UT,2012,HOME,6312640.0
UT,2012,HOPWA,516074.0
UT,2013,CDBG,19288295.0
UT,2013,CoC,7971611.0
UT,2013,ESG,1323530.0
UT,2013,HOME,6350051.0
UT,2013,HOPWA,489363.0
UT,2014,CDBG,19143031.0
UT,2014,CoC,8468719.0
UT,2014,ESG,1566956.0
UT,2014,HOME,6602255.0
UT,2014,HOPWA,519629.0
UT,2015,CDBG,19293617.0
UT,2015,CoC,10119752.0
UT,2015,ESG,1706345.0
UT,2015,HOME,6344769.0
UT,2015,HOPWA,518267.0
UT,2016,CDBG,19496384.0
UT,2016,CoC,10089585.0
UT,2016,ESG,1736732.0
UT,2016,HOME,6521923.0
UT,2016,HOPWA,519200.0
UT,2016,HTF,3000000.0
UT,2017,CDBG,19618026.0
UT,2017,CoC,10386327.0
UT,2017,ESG,1749901.0
UT,2017,HOME,6519050.0
UT,2017,HOPWA,591612.0
UT,2017,HTF,3000000.0
UT,2018,CDBG,21392589.0
UT,2018,ESG,1762644.0
UT,2018,HOME,8309964.0
UT,2018,HOPWA,670168.0
UT,2018,HTF,3000000.0
VA,2003,CDBG,71549630.0
VA,2003,Emergency Shelter Grants Program,2412000.0
VA,2003,HOME,35503302.0
VA,2003,HOPWA,2519000.0
VA,2004,CDBG,72220995.0
VA,2004,Emergency Shelter Grants Program,2613669.0
VA,2004,HOME,35697262.0
VA,2004,HOPWA,2354000.0
VA,2005,CDBG,68758402.0
VA,2005,CoC,18271450.0
VA,2005,Emergency Shelter Grants Program,2638069.0
VA,2005,HOME,34006845.0
VA,2005,HOPWA,2228000.0
VA,2006,CDBG,61840592.0
VA,2006,CoC,18334122.0
VA,2006,Emergency Shelter Grants Program,2636416.0
VA,2006,HOME,31842284.0
VA,2006,HOPWA,2224000.0
VA,2007,CDBG,61989899.0
VA,2007,CoC,18219810.0
VA,2007,Emergency Shelter Grants Program,2661707.0
VA,2007,HOME,31824708.0
VA,2007,HOPWA,2212000.0
VA,2008,CDBG,59840783.0
VA,2008,CoC,20012777.0
VA,2008,Emergency Shelter Grants Program,2666505.0
VA,2008,HOME,32064991.0
VA,2008,HOPWA,2292000.0
VA,2009,CDBG,60557218.0
VA,2009,CoC,20826340.0
VA,2009,Emergency Shelter Grants Program,2659644.0
VA,2009,HOME,35622886.0
VA,2009,HOPWA,2372591.0
VA,2009,NSP,45691843.0
VA,2010,CDBG,65725958.0
VA,2010,CoC,22535061.0
VA,2010,Emergency Shelter Grants Program,2652679.0
VA,2010,HOME,35465741.0
VA,2010,HOPWA,2557661.0
VA,2011,CDBG,54944504.0
VA,2011,CoC,23048251.0
VA,2011,ESG,1495500.0
VA,2011,Emergency Shelter Grants Program,2658668.0
VA,2011,HOME,31180379.0
VA,2011,HOPWA,2600702.0
VA,2011,NSP,6254970.0
VA,2012,CDBG,48666534.0
VA,2012,CoC,25471527.0
VA,2012,ESG,4758050.0
VA,2012,HOME,18940130.0
VA,2012,HOPWA,2681436.0
VA,2013,CDBG,51179967.0
VA,2013,CoC,25608287.0
VA,2013,ESG,3550419.0
VA,2013,HOME,17936861.0
VA,2013,HOPWA,2886064.0
VA,2014,CDBG,50770390.0
VA,2014,CoC,26943739.0
VA,2014,ESG,4157795.0
VA,2014,HOME,19325700.0
VA,2014,HOPWA,2894983.0
VA,2015,CDBG,50488635.0
VA,2015,CoC,28179238.0
VA,2015,ESG,4525500.0
VA,2015,HOME,17406161.0
VA,2015,HOPWA,2687508.0
VA,2016,CDBG,50846097.0
VA,2016,CoC,28460145.0
VA,2016,ESG,4544691.0
VA,2016,HOME,18353604.0
VA,2016,HOPWA,2739857.0
VA,2016,HTF,3139830.0
VA,2017,CDBG,50898716.0
VA,2017,CoC,29919522.0
VA,2017,ESG,4921601.0
VA,2017,HOME,18301438.0
VA,2017,HOPWA,3121981.0
VA,2017,HTF,3821341.0
VA,2018,CDBG,56301318.0
VA,2018,ESG,4581320.0
VA,2018,HOME,25727477.0
VA,2018,HOPWA,3536525.0
VA,2018,HTF,4672562.0
VT,2003,CDBG,9592000.0
VT,2003,Emergency Shelter Grants Program,341000.0
VT,2003,HOME,4367523.0
VT,2003,HOPWA,368445.0
VT,2004,CDBG,9737873.0
VT,2004,Emergency Shelter Grants Program,350760.0
VT,2004,HOME,4432445.0
VT,2005,CDBG,9268807.0
VT,2005,CoC,1903775.0
VT,2005,Emergency Shelter Grants Program,356105.0
VT,2005,HOME,4238616.0
VT,2005,HOPWA,1227657.0
VT,2006,CDBG,8368977.0
VT,2006,CoC,1970945.0
VT,2006,Emergency Shelter Grants Program,356446.0
VT,2006,HOME,4004109.0
VT,2006,HOPWA,392009.0
VT,2007,CDBG,8426059.0
VT,2007,CoC,2508773.0
VT,2007,Emergency Shelter Grants Program,360813.0
VT,2007,HOME,4028771.0
VT,2008,CDBG,8183717.0
VT,2008,CoC,3043364.0
VT,2008,Emergency Shelter Grants Program,363129.0
VT,2008,HOME,3914226.0
VT,2008,HOPWA,1430000.0
VT,2009,CDBG,8304499.0
VT,2009,CoC,3489910.0
VT,2009,Emergency Shelter Grants Program,364366.0
VT,2009,HOME,4377781.0
VT,2009,HOPWA,392009.0
VT,2009,NSP,19600000.0
VT,2010,CDBG,9014623.0
VT,2010,CoC,3811102.0
VT,2010,Emergency Shelter Grants Program,364390.0
VT,2010,HOME,4369265.0
VT,2011,CDBG,7555362.0
VT,2011,CoC,3696094.0
VT,2011,ESG,205440.0
VT,2011,Emergency Shelter Grants Program,365227.0
VT,2011,HOME,3836282.0
VT,2011,HOPWA,1430000.0
VT,2011,NSP,5000000.0
VT,2012,CDBG,6837137.0
VT,2012,CoC,3531472.0
VT,2012,ESG,654275.0
VT,2012,HOME,3340710.0
VT,2012,HOPWA,392906.0
VT,2013,CDBG,7261380.0
VT,2013,CoC,3601112.0
VT,2013,ESG,498808.0
VT,2013,HOME,3389428.0
VT,2014,CDBG,7185692.0
VT,2014,CoC,3731788.0
VT,2014,ESG,589905.0
VT,2014,HOME,3406315.0
VT,2014,HOPWA,1473017.0
VT,2015,CDBG,7071367.0
VT,2015,CoC,4268389.0
VT,2015,ESG,640508.0
VT,2015,HOME,3354022.0
VT,2015,HOPWA,392906.0
VT,2016,CDBG,7143768.0
VT,2016,CoC,4478212.0
VT,2016,ESG,636450.0
VT,2016,HOME,3407339.0
VT,2016,HTF,3000000.0
VT,2017,CDBG,7002321.0
VT,2017,CoC,4632864.0
VT,2017,ESG,635751.0
VT,2017,HOME,3417566.0
VT,2017,HTF,3000000.0
VT,2018,CDBG,7679650.0
VT,2018,ESG,628663.0
VT,2018,HOME,3547808.0
VT,2018,HTF,3000000.0
WA,2003,CDBG,72984000.0
WA,2003,Emergency Shelter Grants Program,2282000.0
WA,2003,HOME,35589878.0
WA,2003,HOPWA,2337000.0
WA,2004,CDBG,72578019.0
WA,2004,Emergency Shelter Grants Program,2669488.0
WA,2004,HOME,35541942.0
WA,2004,HOPWA,2340000.0
WA,2005,CDBG,68795945.0
WA,2005,CoC,31678218.0
WA,2005,Emergency Shelter Grants Program,2654417.0
WA,2005,HOME,34173609.0
WA,2005,HOPWA,3381406.0
WA,2006,CDBG,62097813.0
WA,2006,CoC,31969091.0
WA,2006,Emergency Shelter Grants Program,2645980.0
WA,2006,HOME,32234951.0
WA,2006,HOPWA,4326415.0
WA,2007,CDBG,62081260.0
WA,2007,CoC,34073514.0
WA,2007,Emergency Shelter Grants Program,2677992.0
WA,2007,HOME,32132036.0
WA,2007,HOPWA,2226000.0
WA,2008,CDBG,60071569.0
WA,2008,CoC,35584201.0
WA,2008,Emergency Shelter Grants Program,2675021.0
WA,2008,HOME,31181395.0
WA,2008,HOPWA,3609489.0
WA,2009,CDBG,60857731.0
WA,2009,CoC,38271547.0
WA,2009,Emergency Shelter Grants Program,2674588.0
WA,2009,HOME,34717562.0
WA,2009,HOPWA,2377405.0
WA,2009,NSP,28159293.0
WA,2010,CDBG,66000003.0
WA,2010,CoC,39935212.0
WA,2010,Emergency Shelter Grants Program,2670704.0
WA,2010,HOME,34537538.0
WA,2010,HOPWA,3264492.0
WA,2011,CDBG,55094657.0
WA,2011,CoC,40867466.0
WA,2011,ESG,1504138.0
WA,2011,Emergency Shelter Grants Program,2674024.0
WA,2011,HOME,30369747.0
WA,2011,HOPWA,3834171.0
WA,2011,NSP,5000000.0
WA,2012,CDBG,48830368.0
WA,2012,CoC,42662585.0
WA,2012,ESG,4771053.0
WA,2012,HOME,19806562.0
WA,2012,HOPWA,2542971.0
WA,2013,CDBG,51641496.0
WA,2013,CoC,42851467.0
WA,2013,ESG,3562355.0
WA,2013,HOME,19355157.0
WA,2013,HOPWA,3033880.0
WA,2014,CDBG,50883487.0
WA,2014,CoC,48190412.0
WA,2014,ESG,4195289.0
WA,2014,HOME,20109113.0
WA,2014,HOPWA,3236966.0
WA,2015,CDBG,50754733.0
WA,2015,CoC,58901039.0
WA,2015,ESG,4535583.0
WA,2015,HOME,17870177.0
WA,2015,HOPWA,2504925.0
WA,2016,CDBG,51455458.0
WA,2016,CoC,58713109.0
WA,2016,ESG,4568742.0
WA,2016,HOME,19052429.0
WA,2016,HOPWA,2524266.0
WA,2016,HTF,3243721.0
WA,2017,CDBG,51405663.0
WA,2017,CoC,59556796.0
WA,2017,ESG,4619381.0
WA,2017,HOME,18778199.0
WA,2017,HOPWA,2876322.0
WA,2017,HTF,4129304.0
WA,2018,CDBG,56655101.0
WA,2018,ESG,4638077.0
WA,2018,HOME,26634101.0
WA,2018,HOPWA,3258247.0
WA,2018,HTF,5197313.0
WI,2003,CDBG,77980000.0
WI,2003,Emergency Shelter Grants Program,2780000.0
WI,2003,HOME,29191802.0
WI,2003,HOPWA,908000.0
WI,2004,CDBG,78334128.0
WI,2004,Emergency Shelter Grants Program,2852063.0
WI,2004,HOME,29359676.0
WI,2004,HOPWA,2281000.0
WI,2005,CDBG,74417508.0
WI,2005,CoC,12933567.0
WI,2005,Emergency Shelter Grants Program,2864788.0
WI,2005,HOME,28302875.0
WI,2005,HOPWA,870000.0
WI,2006,CDBG,67195786.0
WI,2006,CoC,19187960.0
WI,2006,Emergency Shelter Grants Program,2862094.0
WI,2006,HOME,26540277.0
WI,2006,HOPWA,2122000.0
WI,2007,CDBG,67477074.0
WI,2007,CoC,20731550.0
WI,2007,Emergency Shelter Grants Program,2897554.0
WI,2007,HOME,26579761.0
WI,2007,HOPWA,2222000.0
WI,2008,CDBG,64856368.0
WI,2008,CoC,21928343.0
WI,2008,Emergency Shelter Grants Program,2907641.0
WI,2008,HOME,25784783.0
WI,2008,HOPWA,922000.0
WI,2009,CDBG,65817693.0
WI,2009,CoC,22863547.0
WI,2009,Emergency Shelter Grants Program,2887624.0
WI,2009,HOME,28769220.0
WI,2009,HOPWA,2251935.0
WI,2009,NSP,47976588.0
WI,2010,CDBG,71488467.0
WI,2010,CoC,22927367.0
WI,2010,Emergency Shelter Grants Program,2888582.0
WI,2010,HOME,28619214.0
WI,2010,HOPWA,1030207.0
WI,2010,NSP,25000000.0
WI,2011,CDBG,59757871.0
WI,2011,CoC,23213225.0
WI,2011,ESG,1629196.0
WI,2011,Emergency Shelter Grants Program,2896349.0
WI,2011,HOME,25215368.0
WI,2011,HOPWA,1036649.0
WI,2011,NSP,7687949.0
WI,2012,CDBG,54535888.0
WI,2012,CoC,22097999.0
WI,2012,ESG,5174875.0
